row,candidate,chamber,incumbent,stateDist,candStem,lname,generalElec,party,nominateAdj,duckM,fname,state,candStemDIME,recipient.cfscore,dwdime,recipient.cfscore.dyn,district,gen.vote.pct,...1,avgIdeal,idealTwitter,idealWeb,twWeight,liberal,conservative,moderate,thetaExternal,thetaStart,sigmaStart,idealWebLibcon,seThetaWebLibcon,wordCountWebLibcon,idealTwitterLibcon,seThetaTwitterLibcon,wordCountTwitterLibcon,partyLeader,followersCampaign,followersOfficial,house,rep,webIdeal,twIdeal,prob,diff,year
2093,Emin Egriu,House,0,NY-26,NY-26-egriu_emin-,egriu,0,D,NA,NA,emin,NY,NY-26-egriu_emin-,-0.424,NA,-0.419,NY26,NA,1053,-1.45,-1.67,-1.21,0.53,0,0,0,NA,-0.940019876,0.5,-1.21,0.0928,304,-1.67,0.0239,3834,0,NA,NA,1,0,-1.21,-1.67,0.07,1.026,2022
2094,Alan Darnowsky,House,0,OH-02,OH-02-darnowsky_alan-,darnowsky,0,D,NA,NA,alan,OH,OH-02-darnowsky_alan-,-1.122,-1.015,-1.261,OH02,NA,1055,-1.09,NA,-1.09,0,0,0,0,NA,-0.940019876,0.5,-1.09,0.0439,1673,NA,NA,NA,0,NA,NA,1,0,-1.09,NA,0.14,-0.032,2022
2095,David Windisch,House,0,OH-02,OH-02-windisch_david-,windisch,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2129,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2096,James Condit,House,0,OH-02,OH-02-condit_james-,condit,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2128,1.04,NA,1.04,0,0,0,0,NA,0.991787533,0.5,1.04,0.0247,3785,NA,NA,NA,0,NA,NA,1,1,1.04,NA,0.85,NA,2022
2097,Jeffrey Sites,House,0,OH-04,OH-04-sites_jeffrey-,sites,0,D,NA,NA,jeffrey,OH,OH-04-sites_jeffrey-,-1.03,-1.156,-1.029,OH04,NA,1057,-0.85,NA,-0.85,0,0,0,0,NA,-0.940019876,0.5,-0.85,0.0744,503,NA,NA,NA,0,NA,NA,1,0,-0.85,NA,0.2,-0.18,2022
2098,Martin Heberling,House,0,OH-05,OH-05-heberling_martin-,heberling,0,D,NA,NA,martin,OH,OH-05-heberling_martin-,-1.388,NA,-1.388,OH05,NA,1059,-0.98,NA,-0.98,0,0,0,0,NA,-0.940019876,0.5,-0.98,0.0624,668,NA,NA,NA,0,NA,NA,1,0,-0.98,NA,0.16,-0.408,2022
2099,Eric Jones,House,0,OH-06,OH-06-jones_eric-,jones,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527,-1.35,-1.35,NA,1,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.35,0.0149,15103,0,NA,NA,1,0,NA,-1.35,0.09,NA,2022
2100,Gregory Zelenitz,House,0,OH-06,OH-06-zelenitz_gregory-,zelenitz,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2132,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2101,John Anderson,House,0,OH-06,OH-06-anderson_john-,anderson,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2102,Martin Alexander,House,0,OH-06,OH-06-alexander_martin-,alexander,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
2103,Michael Morgenstern,House,0,OH-06,OH-06-morgenstern_michael-,morgenstern,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2131,0.98,NA,0.98,0,0,0,0,NA,0.991787533,0.5,0.98,0.0539,597,NA,NA,NA,0,NA,NA,1,1,0.98,NA,0.84,NA,2022
2104,Shawna Roberts,House,0,OH-06,OH-06-roberts_shawna-,roberts,0,D,NA,NA,shawna,OH,OH-06-roberts_shawna-,-1.086,-1.148,-1.204,OH06,NA,529,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
2105,Anthony Alexander,House,0,OH-07,OH-07-alexander_anthony-,alexander,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2133,0.67,NA,0.67,0,0,0,0,NA,0.991787533,0.5,0.67,0.0783,284,NA,NA,NA,0,NA,NA,1,1,0.67,NA,0.75,NA,2022
2106,Charlie Gaddis,House,0,OH-07,OH-07-gaddis_charlie-,gaddis,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2134,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2107,Jonah Schulz,House,0,OH-07,OH-07-schulz_jonah-,schulz,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2135,1.27,1.45,1.17,0.36,0,0,0,NA,0.991787533,0.5,1.17,0.0371,955,1.45,0.0132,6102,0,NA,NA,1,1,1.17,1.45,0.9,NA,2022
2108,Tristan Rader,House,0,OH-07,OH-07-rader_tristan-,rader,0,D,NA,NA,tristan,OH,OH-07-rader_tristan-,-1.016,NA,-1.016,OH07,NA,530,-1.42,-1.42,NA,1,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.42,0.0234,6023,0,NA,NA,1,0,NA,-1.42,0.08,0.404,2022
2109,Phil Heimlich,House,0,OH-08,OH-08-heimlich_phil-,heimlich,0,R,NA,NA,phil,OH,OH-08-heimlich_phil-,0.332,0.805,-0.194,OH08,NA,2136,1.45,1.45,NA,1,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.45,0.0382,835,0,NA,NA,1,1,NA,1.45,0.93,-1.118,2022
2110,Beth Deck,House,0,OH-09,OH-09-deck_beth-,deck,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2137,1.12,NA,1.12,0,0,0,0,NA,0.991787533,0.5,1.12,0.0576,594,NA,NA,NA,0,NA,NA,1,1,1.12,NA,0.87,NA,2022
2111,Craig Riedel,House,0,OH-09,OH-09-riedel_craig-,riedel,0,R,NA,NA,craig,OH,OH-09-riedel_craig-,1.335,1.133,1.418,OH09,NA,2139,1.09,1.14,1.07,0.23,0,0,0,NA,0.991787533,0.5,1.07,0.0508,574,1.14,0.0267,1935,0,NA,NA,1,1,1.07,1.14,0.86,0.245,2022
2112,Theresa Gavarone,House,0,OH-09,OH-09-gavarone_theresa-,gavarone,0,R,NA,NA,theresa,OH,OH-09-gavarone_theresa-,1.05,0.725,1.329,OH09,NA,2138,0.9,0.86,0.99,0.71,0,0,0,NA,0.991787533,0.5,0.99,0.0546,430,0.86,0.011,11725,0,NA,NA,1,1,0.99,0.86,0.82,0.15,2022
2113,Baxter Stapelton,House,0,OH-10,OH-10-stapelton_baxter-,stapelton,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1065,-1.1,-1.33,-0.95,0.41,0,0,0,NA,-0.940019876,0.5,-0.95,0.0868,398,-1.33,0.0331,3065,0,NA,NA,1,0,-0.95,-1.33,0.14,NA,2022
2114,Jeff Hardenbrook,House,0,OH-10,OH-10-hardenbrook_jeff-,hardenbrook,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
2115,Kirk Benjamin,House,0,OH-10,OH-10-benjamin_kirk-,benjamin,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
2116,James Hemphill,House,0,OH-11,OH-11-hemphill_james-,hemphill,0,R,NA,NA,james,OH,OH-11-hemphill_james-,1.634,NA,1.773,OH11,NA,2141,0.93,NA,0.93,0,0,0,0,NA,0.991787533,0.5,0.93,0.0634,371,NA,NA,NA,0,NA,NA,1,1,0.93,NA,0.82,0.704,2022
2117,Nina Turner,House,0,OH-11,OH-11-turner_nina-,turner,0,D,NA,NA,nina,OH,OH-11-turner_nina-,-0.798,-1.299,-0.813,OH11,NA,511,-1.78,-1.83,-1.61,0.79,1,0,0,-1.56,-1.555959728,0.5,-1.61,0.043,760,-1.83,0.0068,32285,0,NA,NA,1,0,-1.61,-1.83,0.04,0.982,2022
2118,Brandon Lape,House,0,OH-12,OH-12-lape_brandon-,lape,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2142,1.1,NA,1.1,0,0,0,0,NA,0.991787533,0.5,1.1,0.0872,209,NA,NA,NA,0,NA,NA,1,1,1.1,NA,0.86,NA,2022
2119,Michael Fletcher,House,0,OH-12,OH-12-fletcher_michael-,fletcher,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
2120,Dante Sabatucci,House,0,OH-13,OH-13-sabatucci_dante-,sabatucci,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2146,1.46,1.46,NA,1,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.46,0.0332,1131,0,NA,NA,1,1,NA,1.46,0.93,NA,2022
2121,Gregory Wheeler,House,0,OH-13,OH-13-wheeler_gregory-,wheeler,0,R,NA,NA,gregory,OH,OH-13-wheeler_gregory-,1.191,1.113,1.184,OH13,NA,2148,1.15,NA,1.15,0,0,0,0,NA,0.991787533,0.5,1.15,0.0398,832,NA,NA,NA,0,NA,NA,1,1,1.15,NA,0.87,0.041,2022
2122,Janet Folger Porter,House,0,OH-13,OH-13-porter_janet-,folger-porter,0,R,NA,NA,janet,OH,OH-13-folger-porter_janet-,1.386,NA,1.386,OH13,NA,2145,1.09,NA,1.09,0,0,0,0,NA,0.991787533,0.5,1.09,0.0357,1242,NA,NA,NA,0,NA,NA,1,1,1.09,NA,0.86,0.296,2022
2123,Ryan Saylor,House,0,OH-13,OH-13-saylor_ryan-,saylor,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2147,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2124,Santana King,House,0,OH-13,OH-13-king_santana-,king,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2144,0.94,0.94,NA,1,0,0,0,NA,0.991787533,0.5,NA,NA,NA,0.94,0.0684,332,0,NA,NA,1,1,NA,0.94,0.83,NA,2022
2125,Shay Hawkins,House,0,OH-13,OH-13-hawkins_shay-,hawkins,0,R,NA,NA,shay,OH,OH-13-hawkins_shay-,0.927,0.747,0.871,OH13,NA,2143,1.09,1.16,1.02,0.47,0,0,0,NA,0.991787533,0.5,1.02,0.0631,310,1.16,0.0216,3106,0,NA,NA,1,1,1.02,1.16,0.86,-0.163,2022
2126,Bevin Cormack,House,0,OH-14,OH-14-cormack_bevin-,cormack,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,1.14,NA,1.14,0,0,0,0,NA,0.991787533,0.5,1.14,0.0453,663,NA,NA,NA,0,NA,NA,1,1,1.14,NA,0.87,NA,2022
2127,Patrick Awtrey,House,0,OH-14,OH-14-awtrey_patrick-,awtrey,0,R,NA,NA,patrick,OH,OH-14-awtrey_patrick-,1.368,NA,1.368,OH14,NA,2149,1.12,1.23,1.11,0.12,0,0,0,NA,0.991787533,0.5,1.11,0.0796,206,1.23,0.0627,310,0,NA,NA,1,1,1.11,1.23,0.87,0.248,2022
2128,Avery Frix,House,0,OK-02,OK-02-frix_avery-,frix,0,R,NA,NA,avery,OK,OK-02-frix_avery-,0.819,1.069,0.819,OK02,NA,2161,1.01,1.39,0.93,0.17,0,0,0,NA,0.991787533,0.5,0.93,0.0658,297,1.39,0.0408,659,0,NA,NA,1,1,0.93,1.39,0.84,-0.191,2022
2129,Chris Schiller,House,0,OK-02,OK-02-schiller_chris-,schiller,0,R,NA,NA,chris,OK,OK-02-schiller_chris-,0.856,0.936,0.852,OK02,NA,2168,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2130,Clint Johnson,House,0,OK-02,OK-02-johnson_clint-,johnson,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2131,David Derby,House,0,OK-02,OK-02-derby_david-,derby,0,R,NA,NA,david,OK,OK-02-derby_david-,1.227,1.074,1.515,OK02,NA,2160,1.02,NA,1.02,0,0,0,0,NA,0.991787533,0.5,1.02,0.0379,1043,NA,NA,NA,0,NA,NA,1,1,1.02,NA,0.85,0.207,2022
2132,Dustin Roberts,House,0,OK-02,OK-02-roberts_dustin-,roberts,0,R,NA,NA,dustin,OK,OK-02-roberts_dustin-,0.878,0.898,0.917,OK02,NA,2167,0.89,0.81,0.9,0.15,0,0,0,NA,0.991787533,0.5,0.9,0.0605,401,0.81,0.0445,796,0,NA,NA,1,1,0.9,0.81,0.81,-0.012,2022
2133,Guy Barker,House,0,OK-02,OK-02-barker_guy-,barker,0,R,NA,NA,guy,OK,OK-02-barker_guy-,0.795,NA,0.795,OK02,NA,2157,0.99,NA,0.99,0,0,0,0,NA,0.991787533,0.5,0.99,0.057,571,NA,NA,NA,0,NA,NA,1,1,0.99,NA,0.84,-0.195,2022
2134,John Bennett,House,0,OK-02,OK-02-bennett_john-,bennett,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2158,1.27,NA,1.27,0,0,0,0,NA,0.991787533,0.5,1.27,0.0521,377,NA,NA,NA,0,NA,NA,1,1,1.27,NA,0.9,NA,2022
2135,Johnny Teehee,House,0,OK-02,OK-02-teehee_johnny-,teehee,0,R,NA,NA,johnny,OK,OK-02-teehee_johnny-,1.088,NA,1.088,OK02,NA,2169,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2136,Marty Quinn,House,0,OK-02,OK-02-quinn_marty-,quinn,0,R,NA,NA,marty,OK,OK-02-quinn_marty-,1.228,1.563,1.356,OK02,NA,2166,1.08,NA,1.08,0,0,0,0,NA,0.991787533,0.5,1.08,0.0538,415,NA,NA,NA,0,NA,NA,1,1,1.08,NA,0.86,0.148,2022
2137,Pamela Gordon,House,0,OK-02,OK-02-gordon_pamela-,gordon,0,R,NA,NA,pamela,OK,OK-02-gordon_pamela-,1.634,NA,1.634,OK02,NA,2162,1.01,1.01,NA,1,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.01,0.0806,243,0,NA,NA,1,1,NA,1.01,0.84,0.624,2022
2138,Rhonda Hopkins,House,0,OK-02,OK-02-hopkins_rhonda-,hopkins,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2163,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2139,Wes Nofire,House,0,OK-02,OK-02-nofire_wes-,nofire,0,R,NA,NA,john,OK,OK-02-nofire_john-,0.907,NA,0.907,OK02,NA,2165,1.13,1.17,1.13,0.12,0,0,0,NA,0.991787533,0.5,1.13,0.0606,357,1.17,0.0528,555,0,NA,NA,1,1,1.13,1.17,0.87,-0.223,2022
2140,Stephen Butler,House,0,OK-03,OK-03-butler_stephen-,butler,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2171,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2141,William Burleson,House,0,OK-03,OK-03-burleson_william-,burleson,0,R,NA,NA,william,OK,OK-03-burleson_william-,0.262,NA,0.262,OK03,NA,2170,0.96,0.81,1.07,0.42,0,0,0,NA,0.991787533,0.5,1.07,0.0654,393,0.81,0.0258,3142,0,NA,NA,1,1,1.07,0.81,0.83,-0.698,2022
2142,Frank Blacke,House,0,OK-04,OK-04-blacke_frank-,blacke,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2172,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2143,James Taylor,House,0,OK-04,OK-04-taylor_james-,taylor,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2173,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2144,Subrina Banks,House,0,OK-05,OK-05-banks_subrina-,banks,0,R,NA,NA,subrina,OK,OK-05-banks_subrina-,1.402,NA,1.402,OK05,NA,2174,1.1,NA,1.1,0,0,0,0,NA,0.991787533,0.5,1.1,0.0562,544,NA,NA,NA,0,NA,NA,1,1,1.1,NA,0.86,0.302,2022
2145,Army Murray,House,0,OR-01,OR-01-murray_army-,murray,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2188,1.14,NA,1.14,0,0,0,0,NA,0.991787533,0.5,1.14,0.0352,1062,NA,NA,NA,0,NA,NA,1,1,1.14,NA,0.87,NA,2022
2146,Christian Robertson,House,0,OR-01,OR-01-robertson_christian-,robertson,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1083,-1.42,NA,-1.42,0,0,0,0,NA,-0.940019876,0.5,-1.42,0.0406,1373,NA,NA,NA,0,NA,NA,1,0,-1.42,NA,0.08,NA,2022
2147,Scott Phillips,House,0,OR-01,OR-01-phillips_scott-,phillips,0,D,NA,NA,g scott,OR,OR-01-phillips_g scott-,-1.034,NA,-1.034,OR01,NA,1082,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
2148,Adam Prine,House,0,OR-02,OR-02-prine_adam-,prine,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,-1.75,-1.75,NA,1,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,-1.75,0.0418,1225,0,NA,NA,1,0,NA,-1.75,0.04,NA,2022
2149,Katherine Gallant,House,0,OR-02,OR-02-gallant_katherine-,gallant,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2190,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2150,Mark Cavener,House,0,OR-02,OR-02-cavener_mark-,cavener,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2189,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2151,Jonathan Polhemus,House,0,OR-03,OR-03-polhemus_jonathan-,polhemus,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
2152,Andrew Kalloch,House,0,OR-04,OR-04-kalloch_andrew-,kalloch,0,D,NA,NA,andrew,OR,OR-04-kalloch_andrew-,-0.935,-1.21,-0.935,OR04,NA,1089,-1.19,-1.18,-1.19,0.25,0,0,0,NA,-0.940019876,0.5,-1.19,0.0366,2011,-1.18,0.0234,7385,0,NA,NA,1,0,-1.19,-1.18,0.12,0.255,2022
2153,Doyle Canning,House,0,OR-04,OR-04-canning_doyle-,canning,0,D,NA,NA,doyle,OR,OR-04-canning_doyle-,-1.089,-1.197,-1.079,OR04,NA,496,-1.54,-1.55,-1.52,0.61,1,0,0,-1.56,-1.555959728,0.5,-1.52,0.0398,1095,-1.55,0.0129,19314,0,NA,NA,1,0,-1.52,-1.55,0.06,0.451,2022
2154,John Selker,House,0,OR-04,OR-04-selker_john-,selker,0,D,NA,NA,john,OR,OR-04-selker_john-,-0.935,-1.029,-0.935,OR04,NA,1090,-1.16,-1.04,-1.18,0.13,0,0,0,NA,-0.940019876,0.5,-1.18,0.0958,396,-1.04,0.0846,652,0,NA,NA,1,0,-1.18,-1.04,0.12,0.225,2022
2155,Sami Al-AbdRabbuh,House,0,OR-04,OR-04-alabdrabbuh_sami-,al-abdrabbuh,0,D,NA,NA,sami,OR,OR-04-al-abdrabbuh_sami-,-1.056,-1.209,-1.056,OR04,NA,1087,-1.24,-1.26,-1.22,0.39,0,0,0,NA,-0.940019876,0.5,-1.22,0.0507,1046,-1.26,0.0233,7540,0,NA,NA,1,0,-1.22,-1.26,0.11,0.184,2022
2156,Tommy Smith,House,0,OR-04,OR-04-smith_tommy-,smith,0,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091,NA,NA,NA,NA,0,0,0,NA,-0.940019876,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,2022
2157,Jimmy Crumpacker,House,0,OR-05,OR-05-crumpacker_jimmy-,crumpacker,0,R,NA,NA,jimmy,OR,OR-05-crumpacker_jimmy-,0.803,0.55,0.831,OR05,NA,2193,0.87,0.91,0.87,0.05,0,0,0,NA,0.991787533,0.5,0.87,0.0495,715,0.91,0.0661,379,0,NA,NA,1,1,0.87,0.91,0.81,-0.067,2022
2158,John Di Paola,House,0,OR-05,OR-05-dipaola_john-,dipaola,0,R,NA,NA,john,OR,OR-05-dipaola_john-,1.321,NA,1.321,OR05,NA,2194,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2159,Kurt Schrader,House,1,OR-05,OR-05-schrader_kurt-,schrader,0,D,-0.184,-0.321407572,kurt,OR,OR-05-schrader_kurt-,-0.431,-0.615,-0.273,OR05,NA,12,-0.51,-0.43,-0.56,0.42,0,0,1,-0.3,-0.301628822,0.5,-0.56,0.0497,1022,-0.43,0.0199,8143,0,NA,NA,1,0,-0.56,-0.43,0.31,0.079,2022
2160,Laurel Roses,House,0,OR-05,OR-05-roses_laurel-,roses,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2196,0.91,NA,0.91,0,0,0,0,NA,0.991787533,0.5,0.91,0.0652,394,NA,NA,NA,0,NA,NA,1,1,0.91,NA,0.82,NA,2022
2161,Madison Oatman,House,0,OR-05,OR-05-oatman_madison-,oatman,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,1.18,NA,1.18,0,0,0,0,NA,0.991787533,0.5,1.18,0.0677,347,NA,NA,NA,0,NA,NA,1,1,1.18,NA,0.88,NA,2022
2162,Amy Ryan Courser,House,0,OR-06,OR-06_ryancourser_amy-,courser,0,R,NA,NA,amy,OR,OR-06-courser_amy-,1.376,1.331,1.36,OR06,NA,2197,0.99,NA,0.99,0,0,0,0,NA,0.991787533,0.5,0.99,0.0469,697,NA,NA,NA,0,NA,NA,1,1,0.99,NA,0.84,0.386,2022
2163,Angela Plowhead,House,0,OR-06,OR-06-plowhead_angela-,plowhead,0,R,NA,NA,angela,OR,OR-06-plowhead_angela-,1.365,NA,1.365,OR06,NA,2201,1.02,1.01,1.04,0.52,0,0,0,NA,0.991787533,0.5,1.04,0.0625,328,1.01,0.0201,4028,0,NA,NA,1,1,1.04,1.01,0.85,0.345,2022
2164,Carrick Flynn,House,0,OR-06,OR-06-flynn_carrick-,flynn,0,D,NA,NA,carrick,OR,OR-06-flynn_carrick-,-0.893,-0.916,-0.893,OR06,NA,1092,-0.85,-0.8,-0.86,0.09,0,0,0,NA,-0.940019876,0.5,-0.86,0.0667,752,-0.8,0.0725,857,0,NA,NA,1,0,-0.86,-0.8,0.2,-0.043,2022
2165,David Russ,House,0,OR-06,OR-06-russ_david-,russ,0,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2202,1.19,NA,1.19,0,0,0,0,NA,0.991787533,0.5,1.19,0.0238,2839,NA,NA,NA,0,NA,NA,1,1,1.19,NA,0.88,NA,2022
2166,Jim Bunn,House,0,OR-06,OR-06-bunn_jim-,bunn,0,R,NA,NA,james,OR,OR-06-bunn_james-,0.767,NA,0.767,OR06,NA,2198,NA,NA,NA,NA,0,0,0,NA,0.991787533,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1,NA,NA,NA,NA,2022
2167,Kathleen Harder,House,0,OR-06,OR-06-harder_kathleen-,harder,0,D,NA,NA,kathleen,OR,OR-06-harder_kathleen-,-0.673,-1.126,-0.673,OR06,NA,1093,-1.05,-0.65,-1.09,0.09,0,0,0,NA,-0.940019876,0.5,-1.09,0.0572,936,-0.65,0.0627,1077,0,NA,NA,1,0,-1.09,-0.65,0.15,0.377,2022
2168,Loretta Smith,House,0,OR-06,OR-06-smith_loretta-,smith,0,D,NA,NA,loretta,OR,OR-06-smith_loretta-,-0.627,-1.115,-0.627,OR06,NA,1097,-1.16,-1.28,-1.1,0.32,0,0,0,NA,-0.940019876,0.5,-1.1,0.0561,865,-1.28,0.0292,4492,0,NA,NA,1,0,-1.1,-1.28,0.12,0.533,2022
2169,Matt West,House,0,OR-06,OR-06-west_matt-,west,0,D,NA,NA,matthew,OR,OR-06-west_matthew-,-0.601,-1.192,-0.601,OR06,NA,1098,-1.43,-1.41,-1.44,0.22,0,0,0,NA,-0.940019876,0.5,-1.44,0.0539,913,-1.41,0.0358,2808,0,NA,NA,1,0,-1.44,-1.41,0.08,0.829,2022
2170,Nate Sandvig,House,0,OR-06,OR-06-sandvig_nate-,sandvig,0,R,NA,NA,nate,OR,OR-06-sandvig_nate-,1.155,1.29,1.155,OR06,NA,2203,1.17,1.17,NA,1,0,0,0,NA,0.991787533,0.5,NA,NA,NA,1.17,0.0315,1679,0,NA,NA,1,1,NA,1.17,0.88,-0.015,2022
2171,Ron Noble,House,0,OR-06,OR-06-noble_ron-,noble,0,R,NA,NA,ron,OR,OR-06-noble_ron-,0.614,0.014,0.728,OR06,NA,2200,0.88,0.71,0.92,0.2,0,0,0,NA,0.991787533,0.5,0.92,0.0485,583,0.71,0.0323,1606,0,NA,NA,1,1,0.92,0.71,0.81,-0.266,2022
2172,Steven Cody Reynolds,House,0,OR-06,OR-06-reynolds_steven-,reynolds,0,D,NA,NA,steven,OR,OR-06-reynolds_steven-,-0.467,NA,-0.581,OR06,NA,1095,-1.1,-0.91,-1.14,0.16,0,0,0,NA,-0.940019876,0.5,-1.14,0.0829,439,-0.91,0.0677,910,0,NA,NA,1,0,-1.14,-0.91,0.14,0.633,2022
2173,Teresa Alonso Leon,House,0,OR-06,OR-06-leon_teresa-,alonso-leon,0,D,NA,NA,teresa,OR,OR-06-alonso-leon_teresa-,-0.924,-0.869,-1.054,OR06,NA,1094,-1.07,-1.11,-1.07,0.12,0,0,0,NA,-0.940019876,0.5,-1.07,0.072,555,-1.11,0.0663,877,0,NA,NA,1,0,-1.07,-1.11,0.14,0.146,2022
